Ticker,Filing Date,Items
BWXT,3/25/2020,"1.01, 2.03, 8.01, 9.01"
BWXT,4/20/2020,"5.02, 7.01, 9.01"
BWXT,5/4/2020,"2.02, 9.01"
BWXT,5/5/2020,5.07
BWXT,6/9/2020,"7.01, 8.01, 9.01"
BWXT,6/12/2020,"1.01, 2.03, 8.01, 9.01"
BWXT,8/3/2020,"2.02, 9.01"
BWXT,11/2/2020,"2.02, 9.01"
BWXT,12/17/2020,"5.02, 9.01"
BWXT,2/22/2021,"2.02, 9.01"
BWXT,3/29/2021,"7.01, 8.01, 9.01"
BWXT,4/13/2021,"1.01, 2.03, 8.01, 9.01"
BWXT,5/3/2021,"2.02, 9.01"
BWXT,5/4/2021,5.07
BWXT,8/2/2021,"2.02, 9.01"
BWXT,10/20/2021,5.02
BWXT,11/1/2021,"2.02, 9.01"
BWXT,11/5/2021,"5.02, 7.01, 9.01"
BWXT,2/22/2022,"2.02, 9.01"
BWXT,5/4/2022,"5.07, 8.01, 9.01"
BWXT,5/9/2022,"2.02, 9.01"
BWXT,7/18/2022,5.02
BWXT,8/8/2022,"2.02, 9.01"
BWXT,8/22/2022,"5.02, 7.01, 9.01"
BWXT,9/22/2022,5.02
BWXT,10/12/2022,"1.01, 2.03, 8.01, 9.01"
BWXT,11/7/2022,"2.02, 9.01"
BYD,2/20/2020,"2.02, 9.01"
BYD,3/18/2020,2.03
BYD,3/20/2020,"8.01, 9.01"
BYD,4/14/2020,"5.02, 5.07"
BYD,4/28/2020,"2.02, 9.01"
BYD,5/13/2020,"8.01, 9.01"
BYD,5/14/2020,"8.01, 9.01"
BYD,5/22/2020,"1.01, 2.03, 3.03, 9.01"
BYD,7/28/2020,"2.02, 9.01"
BYD,8/11/2020,"1.01, 2.03, 9.01"
BYD,10/26/2020,"2.02, 9.01"
BYD,2/16/2021,"2.02, 9.01"
BYD,4/27/2021,"2.02, 9.01"
BYD,5/10/2021,"5.02, 5.07"
BYD,5/26/2021,"1.01, 2.03, 8.01, 9.01"
BYD,6/8/2021,"1.01, 2.03, 3.03, 9.01"
BYD,7/2/2021,5.02
BYD,7/27/2021,"2.02, 9.01"
BYD,10/26/2021,"2.02, 8.01, 9.01"
BYD,11/5/2021,8.01
BYD,2/3/2022,"2.02, 8.01, 9.01"
BYD,3/2/2022,"1.01, 1.02, 2.03, 9.01"
BYD,3/11/2022,5.02
BYD,3/29/2022,"1.01, 7.01, 9.01"
BYD,4/26/2022,"2.02, 9.01"
BYD,5/9/2022,"5.02, 5.07"
BYD,5/20/2022,8.01
BYD,6/1/2022,8.01
BYD,7/26/2022,"2.02, 9.01"
BYD,9/15/2022,8.01
BYD,10/25/2022,"2.02, 9.01"
BYD,11/1/2022,"2.01, 7.01, 9.01"
BYD,12/8/2022,8.01
CABO,2/27/2020,"2.02, 9.01"
CABO,5/11/2020,"2.02, 9.01"
CABO,5/18/2020,"8.01, 9.01"
CABO,5/18/2020,"5.07, 9.01"
CABO,5/20/2020,"8.01, 9.01"
CABO,5/22/2020,"1.01, 9.01"
CABO,8/5/2020,"5.02, 7.01, 9.01"
CABO,8/6/2020,"2.02, 9.01"
CABO,9/29/2020,"1.01, 7.01, 9.01"
CABO,10/26/2020,"2.02, 7.01, 8.01, 9.01"
CABO,10/30/2020,"1.01, 2.03, 8.01, 9.01"
CABO,11/5/2020,"2.02, 7.01, 9.01"
CABO,11/9/2020,"1.01, 2.03, 9.01"
CABO,11/12/2020,"1.01, 2.01"
CABO,2/8/2021,5.02
CABO,2/16/2021,"1.01, 7.01, 9.01"
CABO,2/25/2021,"2.02, 7.01, 9.01"
CABO,3/1/2021,"1.01, 8.01, 9.01"
CABO,3/3/2021,"8.01, 9.01"
CABO,3/8/2021,"1.01, 2.03, 3.02, 9.01"
CABO,3/11/2021,"3.02, 9.01"
CABO,3/17/2021,"3.02, 9.01"
CABO,4/28/2021,"2.02, 9.01"
CABO,5/3/2021,"1.01, 2.01, 2.03, 7.01, 9.01"
CABO,5/6/2021,"2.02, 9.01"
CABO,5/27/2021,5.07
CABO,8/9/2021,"2.02, 9.01"
CABO,8/19/2021,8.01
CABO,11/3/2021,7.01
CABO,11/4/2021,"2.02, 9.01"
CABO,1/3/2022,"5.02, 9.01"
CABO,1/3/2022,"7.01, 9.01"
CABO,1/20/2022,"7.01, 9.01"
CABO,2/14/2022,"5.03, 9.01"
CABO,2/24/2022,"2.02, 9.01"
CABO,4/12/2022,"5.02, 7.01, 9.01"
CABO,5/5/2022,"2.02, 9.01"
CABO,8/4/2022,"2.02, 9.01"
CABO,11/3/2022,"2.02, 9.01"
CABO,11/21/2022,"5.03, 9.01"
CACI,1/29/2020,9.01
CACI,4/2/2020,9.01
CACI,4/6/2020,9.01
CACI,4/29/2020,9.01
CACI,7/17/2020,5.02
CACI,8/12/2020,9.01
CACI,10/28/2020,9.01
CACI,11/17/2020,5.07
CACI,12/30/2020,"1.01, 2.03, 9.01"
CACI,1/21/2021,"8.01, 9.01"
CACI,1/27/2021,9.01
CACI,3/11/2021,"8.01, 9.01"
CACI,3/12/2021,"1.01, 7.01, 9.01"
CACI,4/21/2021,9.01
CACI,5/6/2021,5.02
CACI,8/5/2021,5.02
CACI,8/9/2021,"7.01, 9.01"
CACI,8/11/2021,9.01
CACI,10/27/2021,9.01
CACI,11/17/2021,5.07
CACI,12/17/2021,"1.01, 2.03, 9.01"
CACI,12/29/2021,"1.01, 2.03, 9.01"
CACI,1/26/2022,9.01
CACI,4/27/2022,9.01
CACI,4/28/2022,5.02
CACI,6/30/2022,"4.01, 9.01"
CACI,8/10/2022,9.01
CACI,10/3/2022,"5.02, 9.01"
CACI,10/24/2022,5.07
CACI,10/27/2022,9.01
CACI,12/28/2022,"1.01, 2.03, 9.01"
CAL,1/24/2018,"5.02, 9.01"
CAL,3/13/2018,"2.02, 9.01"
CAL,5/31/2018,"5.02, 5.07"
CAL,5/31/2018,"2.02, 9.01"
CAL,9/4/2018,"2.02, 9.01"
CAL,11/20/2018,"2.02, 9.01"
CAL,1/24/2019,"1.01, 2.03, 9.01"
CAL,3/20/2019,"5.02, 5.03, 9.01"
CAL,3/21/2019,"2.02, 9.01"
CAL,3/27/2019,5.02
CAL,5/22/2019,"8.01, 9.01"
CAL,5/31/2019,5.07
CAL,6/3/2019,"2.02, 9.01"
CALX,1/28/2020,"1.01, 1.02, 2.02, 2.03, 9.01"
CALX,4/28/2020,"2.02, 9.01"
CALX,5/14/2020,5.07
CALX,7/21/2020,"2.02, 9.01"
CALX,8/3/2020,"8.01, 9.01"
CALX,8/5/2020,"5.02, 7.01, 9.01"
CALX,10/20/2020,"2.02, 9.01"
CALX,11/18/2020,5.02
CALX,1/6/2021,"1.01, 9.01"
CALX,1/27/2021,"2.02, 5.02, 7.01, 9.01"
CALX,2/18/2021,5.02
CALX,4/1/2021,5.02
CALX,4/27/2021,"2.02, 9.01"
CALX,5/18/2021,5.07
CALX,7/26/2021,"2.02, 7.01, 9.01"
CALX,8/16/2021,5.02
CALX,10/25/2021,"2.02, 9.01"
CALX,1/11/2022,1.02
CALX,1/26/2022,"2.02, 9.01"
CALX,3/30/2022,"5.02, 7.01, 9.01"
CALX,4/25/2022,"2.02, 9.01"
CALX,5/13/2022,5.07
CALX,7/25/2022,"2.02, 8.01, 9.01"
CALX,8/22/2022,"5.02, 7.01, 9.01"
CALX,10/3/2022,"5.02, 7.01, 9.01"
CALX,10/24/2022,"2.02, 9.01"
CALX,11/14/2022,"5.02, 7.01, 9.01"
CAR,1/28/2020,"1.01, 3.03, 8.01, 9.01"
CAR,1/29/2020,"1.01, 2.03, 9.01"
CAR,2/7/2020,"1.01, 2.03, 9.01"
CAR,2/10/2020,"3.02, 5.02, 7.01, 9.01"
CAR,2/19/2020,"2.02, 9.01"
CAR,2/24/2020,"1.01, 5.02, 7.01, 9.01"
CAR,3/20/2020,5.02
CAR,3/23/2020,"7.01, 9.01"
CAR,4/23/2020,"2.02, 8.01, 9.01"
CAR,4/27/2020,"1.01, 9.01"
CAR,4/29/2020,"7.01, 9.01"
CAR,5/5/2020,"2.02, 9.01"
CAR,5/8/2020,"5.07, 8.01, 9.01"
CAR,5/12/2020,"8.01, 9.01"
CAR,5/21/2020,"1.01, 1.02, 3.03, 9.01"
CAR,6/15/2020,"5.02, 5.03, 7.01, 9.01"
CAR,7/28/2020,"2.02, 9.01"
CAR,8/7/2020,"8.01, 9.01"
CAR,8/13/2020,"1.01, 5.02, 5.03, 7.01, 8.01, 9.01"
CAR,8/14/2020,"1.01, 2.03, 9.01"
CAR,10/29/2020,"2.02, 9.01"
CAR,11/9/2020,"1.01, 2.03, 9.01"
CAR,12/14/2020,"5.02, 9.01"
CAR,2/16/2021,"2.02, 9.01"
CAR,2/16/2021,"1.01, 9.01"
CAR,2/17/2021,"2.02, 8.01, 9.01"
CAR,3/1/2021,"8.01, 9.01"
CAR,3/23/2021,"8.01, 9.01"
CAR,5/3/2021,"2.02, 9.01"
CAR,5/21/2021,"1.01, 2.03, 9.01"
CAR,5/27/2021,5.07
CAR,6/4/2021,8.01
CAR,6/23/2021,"1.01, 2.03, 9.01"
CAR,7/13/2021,"1.01, 2.03, 9.01"
CAR,8/3/2021,"2.02, 9.01"
CAR,9/15/2021,"1.01, 9.01"
CAR,9/28/2021,"3.01, 5.02"
CAR,11/1/2021,"2.02, 9.01"
CAR,11/19/2021,"1.01, 2.03, 9.01"
CAR,12/9/2021,"1.01, 2.03, 9.01"
CAR,12/10/2021,5.02
CAR,2/14/2022,"2.02, 9.01"
CAR,3/16/2022,"1.01, 2.03"
CAR,3/28/2022,"1.01, 2.03, 9.01"
CAR,4/19/2022,"1.01, 2.03, 9.01"
CAR,4/22/2022,"5.02, 9.01"
CAR,5/2/2022,"2.02, 8.01, 9.01"
CAR,5/26/2022,5.07
CAR,6/10/2022,"1.01, 2.03, 8.01, 9.01"
CAR,7/22/2022,"1.01, 2.03, 9.01"
CAR,8/1/2022,"2.02, 9.01"
CAR,10/31/2022,"2.02, 9.01"
CAR,12/2/2022,"1.01, 2.03, 9.01"
CAR,12/27/2022,"1.01, 9.01"
CASH,1/2/2018,8.01
CASH,1/25/2018,"7.01, 9.01"
CASH,1/30/2018,"2.02, 7.01, 9.01"
CASH,2/27/2018,"8.01, 9.01"
CASH,3/5/2018,"7.01, 9.01"
CASH,4/30/2018,"2.02, 7.01, 9.01"
CASH,5/30/2018,"8.01, 9.01"
CASH,6/20/2018,"8.01, 9.01"
CASH,6/28/2018,"8.01, 9.01"
CASH,7/26/2018,"2.02, 7.01, 9.01"
CASH,8/1/2018,"1.01, 2.01, 5.02, 8.01, 9.01"
CASH,8/28/2018,"7.01, 9.01"
CASH,9/12/2018,"7.01, 9.01"
CASH,9/25/2018,"7.01, 9.01"
CASH,11/27/2018,"8.01, 9.01"
CASH,12/13/2018,"4.01, 9.01"
CASH,1/28/2019,"2.02, 7.01, 9.01"
CASH,2/27/2019,"8.01, 9.01"
CASH,3/20/2019,"7.01, 9.01"
CASH,3/26/2019,"8.01, 9.01"
CASH,4/25/2019,"2.02, 7.01, 9.01"
CASH,5/29/2019,"8.01, 9.01"
CASH,7/30/2019,"2.02, 7.01, 9.01"
CASH,8/20/2019,"7.01, 9.01"
CASH,8/28/2019,"8.01, 9.01"
CASH,10/24/2019,"2.02, 7.01, 9.01"
CASH,11/20/2019,"8.01, 9.01"
CASH,11/20/2019,"8.01, 9.01"
CASH,1/29/2020,"2.02, 7.01, 9.01"
CASH,2/11/2020,"8.01, 9.01"
CASH,2/25/2020,5.07
CASH,2/27/2020,"8.01, 9.01"
CASH,3/2/2020,"8.01, 9.01"
CASH,3/31/2020,"8.01, 9.01"
CASH,4/22/2020,"2.02, 7.01, 9.01"
CASH,4/29/2020,7.01
CASH,5/14/2020,"8.01, 9.01"
CASH,5/15/2020,7.01
CASH,6/24/2020,"5.02, 5.03"
CASH,7/22/2020,"2.02, 7.01, 9.01"
CASH,8/5/2020,"7.01, 9.01"
CASH,8/27/2020,"8.01, 9.01"
CASH,10/28/2020,"2.02, 7.01, 9.01"
CASH,11/16/2020,5.02
CASH,11/19/2020,"8.01, 9.01"
CASH,11/25/2020,5.02
CASH,12/17/2020,"5.02, 9.01"
CASH,1/4/2021,"8.01, 9.01"
CASH,1/27/2021,"2.02, 7.01, 9.01"
CASH,2/24/2021,"5.02, 5.07, 9.01"
CASH,2/25/2021,"8.01, 9.01"
CASH,3/22/2021,"8.01, 9.01"
CASH,4/27/2021,"2.02, 7.01, 9.01"
CASH,5/17/2021,"8.01, 9.01"
CASH,5/20/2021,"5.02, 9.01"
CASH,7/28/2021,"2.02, 7.01, 9.01"
CASH,8/26/2021,"8.01, 9.01"
CASH,10/27/2021,"2.02, 7.01, 9.01"
CASH,11/2/2021,"5.02, 9.01"
CASH,11/18/2021,"5.05, 8.01, 9.01"
CASH,1/26/2022,"2.02, 7.01, 9.01"
CASH,2/15/2022,"7.01, 9.01"
CASH,2/22/2022,"5.07, 9.01"
CASH,2/24/2022,"8.01, 9.01"
CASH,3/29/2022,"8.01, 9.01"
CASH,4/28/2022,"2.02, 7.01, 9.01"
CASH,5/18/2022,"8.01, 9.01"
CASH,7/13/2022,"5.03, 9.01"
CASH,7/27/2022,"2.02, 7.01, 9.01"
CASH,8/25/2022,"8.01, 9.01"
CASH,9/26/2022,"1.01, 2.03, 7.01, 9.01"
CASH,10/27/2022,"2.02, 5.02, 7.01, 9.01"
CASH,11/17/2022,"8.01, 9.01"
CASH,12/12/2022,"5.03, 9.01"
CASY,1/9/2020,"7.01, 9.01"
CASY,2/11/2020,"5.02, 9.01"
CASY,3/9/2020,"2.02, 9.01"
CASY,3/10/2020,"2.02, 9.01"
CASY,4/2/2020,"7.01, 9.01"
CASY,5/13/2020,"5.02, 9.01"
CASY,6/8/2020,"2.02, 5.02, 9.01"
CASY,6/10/2020,"2.02, 9.01"
CASY,7/2/2020,"5.03, 9.01"
CASY,7/7/2020,"1.01, 2.03, 9.01"
CASY,9/8/2020,"2.02, 5.07, 9.01"
CASY,9/14/2020,"2.02, 9.01"
CASY,11/9/2020,"7.01, 9.01"
CASY,11/13/2020,"1.01, 9.01"
CASY,12/7/2020,"2.02, 5.03, 9.01"
CASY,12/10/2020,"2.02, 9.01"
CASY,12/31/2020,"1.01, 2.03, 9.01"
CASY,1/12/2021,"7.01, 9.01"
CASY,3/8/2021,"2.02, 9.01"
CASY,3/22/2021,"1.01, 2.03, 7.01, 9.01"
CASY,4/29/2021,"1.01, 9.01"
CASY,5/7/2021,5.02
CASY,5/14/2021,"7.01, 9.01"
CASY,6/8/2021,"2.02, 5.02, 9.01"
CASY,7/8/2021,"5.02, 7.01, 9.01"
CASY,7/27/2021,5.02
CASY,9/7/2021,"2.02, 5.07, 9.01"
CASY,9/28/2021,"1.01, 7.01, 9.01"
CASY,12/7/2021,"2.02, 9.01"
CASY,12/16/2021,"1.01, 2.03, 7.01, 9.01"
CASY,1/24/2022,"7.01, 9.01"
CASY,3/8/2022,"2.02, 8.01, 9.01"
CASY,4/21/2022,"7.01, 9.01"
CASY,6/7/2022,"2.02, 5.02, 9.01"
CASY,6/15/2022,"7.01, 9.01"
CASY,6/27/2022,"5.02, 7.01, 9.01"
CASY,7/29/2022,"5.02, 9.01"
CASY,9/1/2022,"5.02, 5.07, 7.01, 9.01"
CASY,9/7/2022,"2.02, 9.01"
CASY,12/6/2022,"2.02, 9.01"
CATY,1/22/2020,"2.02, 9.01"
CATY,4/27/2020,"2.02, 9.01"
CATY,5/19/2020,5.07
CATY,7/17/2020,"1.01, 5.02, 9.01"
CATY,7/27/2020,"2.02, 7.01, 9.01"
CATY,10/26/2020,"2.02, 7.01, 9.01"
CATY,11/20/2020,5.02
CATY,1/27/2021,"2.02, 7.01, 9.01"
CATY,4/1/2021,"8.01, 9.01"
CATY,4/26/2021,"2.02, 7.01, 9.01"
CATY,5/27/2021,"8.01, 9.01"
CATY,7/26/2021,"2.02, 7.01, 9.01"
CATY,9/3/2021,"8.01, 9.01"
CATY,10/25/2021,"2.02, 7.01, 9.01"
CATY,1/27/2022,"2.02, 7.01, 9.01"
CATY,2/7/2022,"8.01, 9.01"
CATY,4/25/2022,"2.02, 7.01, 9.01"
CATY,5/17/2022,5.07
CATY,5/27/2022,"8.01, 9.01"
CATY,7/25/2022,"2.02, 7.01, 9.01"
CATY,10/24/2022,"2.02, 7.01, 9.01"
CBSH,1/22/2020,"2.02, 9.01"
CBSH,2/7/2020,5.02
CBSH,4/3/2020,7.01
CBSH,4/17/2020,7.01
CBSH,4/21/2020,5.07
CBSH,4/28/2020,"2.02, 9.01"
CBSH,7/21/2020,"2.02, 9.01"
CBSH,7/31/2020,"8.01, 9.01"
CBSH,9/2/2020,"5.03, 8.01, 9.01"
CBSH,10/20/2020,"2.02, 9.01"
CBSH,1/20/2021,"2.02, 9.01"
CBSH,2/8/2021,5.02
CBSH,2/9/2021,7.01
CBSH,4/15/2021,"2.02, 9.01"
CBSH,4/27/2021,5.07
CBSH,7/22/2021,"2.02, 9.01"
CBSH,10/19/2021,"2.02, 9.01"
CBSH,1/19/2022,"2.02, 9.01"
CBSH,2/7/2022,5.02
CBSH,2/14/2022,7.01
CBSH,4/19/2022,"2.02, 9.01"
CBSH,4/25/2022,"5.02, 5.07"
CBSH,5/17/2022,5.02
CBSH,7/21/2022,"2.02, 9.01"
CBSH,10/18/2022,"2.02, 9.01"
CC,2/13/2020,"2.02, 9.01"
CC,3/10/2020,"2.03, 9.01"
CC,4/3/2020,"2.03, 7.01, 9.01"
CC,4/29/2020,5.07
CC,5/5/2020,"2.02, 8.01, 9.01"
CC,7/31/2020,"2.02, 9.01"
CC,11/3/2020,"2.02, 9.01"
CC,11/13/2020,"8.01, 9.01"
CC,11/27/2020,"1.01, 2.01, 2.03, 8.01, 9.01"
CC,1/22/2021,"1.01, 2.03, 8.01, 9.01"
CC,2/11/2021,"2.02, 5.02, 8.01, 9.01"
CC,3/2/2021,"5.02, 9.01"
CC,3/10/2021,"8.01, 9.01"
CC,3/22/2021,"8.01, 9.01"
CC,4/30/2021,"5.07, 9.01"
CC,5/3/2021,"2.02, 9.01"
CC,6/3/2021,"5.02, 9.01"
CC,7/13/2021,"8.01, 9.01"
CC,7/26/2021,"1.01, 8.01, 9.01"
CC,7/29/2021,"2.02, 9.01"
CC,8/5/2021,"8.01, 9.01"
CC,8/18/2021,"1.01, 2.01, 2.03, 8.01, 9.01"
CC,9/1/2021,5.02
CC,9/29/2021,5.02
CC,10/8/2021,"1.01, 2.03, 9.01"
CC,10/28/2021,"5.02, 9.01"
CC,11/4/2021,"2.02, 9.01"
CC,12/1/2021,"8.01, 9.01"
CC,2/9/2022,5.02
CC,2/10/2022,"2.02, 9.01"
CC,3/3/2022,"7.01, 9.01"
CC,4/29/2022,5.07
CC,5/2/2022,"2.02, 8.01, 9.01"
CC,7/28/2022,"2.02, 7.01, 9.01"
CC,8/22/2022,"5.02, 9.01"
CC,9/21/2022,"7.01, 9.01"
CC,10/25/2022,"2.02, 7.01, 9.01"
CC,11/28/2022,"7.01, 9.01"
CC,12/22/2022,5.02
CCK,2/4/2020,"2.02, 9.01"
CCK,3/23/2020,"5.03, 9.01"
CCK,4/20/2020,"2.02, 9.01"
CCK,4/28/2020,5.07
CCK,7/20/2020,"2.02, 9.01"
CCK,10/19/2020,"2.02, 9.01"
CCK,12/11/2020,"5.02, 9.01"
CCK,2/9/2021,"2.02, 9.01"
CCK,4/13/2021,"1.01, 9.01"
CCK,4/19/2021,"2.02, 9.01"
CCK,4/30/2021,5.02
CCK,7/19/2021,"2.02, 9.01"
CCK,9/3/2021,"2.01, 7.01, 9.01"
CCK,9/14/2021,8.01
CCK,10/1/2021,"8.01, 9.01"
CCK,10/25/2021,"2.02, 9.01"
CCK,11/2/2021,"5.02, 7.01, 9.01"
CCK,1/11/2022,"5.02, 9.01"
CCK,1/21/2022,5.02
CCK,2/8/2022,"2.02, 9.01"
CCK,3/1/2022,"5.02, 9.01"
CCK,3/17/2022,"1.01, 2.03, 9.01"
CCK,3/21/2022,"1.01, 2.03, 9.01"
CCK,4/25/2022,"2.02, 9.01"
CCK,7/20/2022,"2.02, 9.01"
CCK,8/11/2022,"1.01, 2.03, 8.01, 9.01"
CCK,10/24/2022,"2.02, 9.01"
CCK,11/7/2022,"1.01, 3.03, 8.01, 9.01"
CCK,11/16/2022,"5.03, 8.01"
CCK,12/13/2022,"1.01, 3.03, 5.02, 5.03, 8.01, 9.01"
CCSI,12/21/2021,5.02
CCSI,1/7/2022,5.02
CCSI,3/2/2022,"2.02, 5.02, 9.01"
CCSI,5/16/2022,"2.02, 9.01"
CCSI,6/21/2022,5.07
CCSI,8/9/2022,"2.02, 7.01, 9.01"
CCSI,11/10/2022,"2.02, 9.01"
CCSI,11/30/2022,7.01
CEIX,2/6/2018,"2.02, 7.01, 9.01"
CEIX,5/3/2018,"2.02, 7.01, 9.01"
CEIX,8/2/2018,"2.02, 7.01, 9.01"
CEIX,11/1/2018,"2.02, 7.01, 9.01"
CEIX,2/7/2019,"2.02, 7.01, 9.01"
CEIX,5/8/2019,"2.02, 7.01, 9.01"
CEIX,8/6/2019,"2.02, 7.01, 9.01"
CEIX,11/5/2019,"2.02, 7.01, 9.01"
CEIX,2/11/2020,"2.02, 7.01, 9.01"
CEIX,5/11/2020,"2.02, 7.01, 9.01"
CELH,2/28/2020,"7.01, 9.01"
CELH,3/2/2020,"7.01, 9.01"
CELH,3/5/2020,"7.01, 9.01"
CELH,3/12/2020,"7.01, 9.01"
CELH,4/21/2020,"7.01, 9.01"
CELH,4/30/2020,"7.01, 9.01"
CELH,5/5/2020,"7.01, 9.01"
CELH,5/12/2020,"7.01, 9.01"
CELH,5/15/2020,"5.03, 9.01"
CELH,7/30/2020,"7.01, 9.01"
CELH,8/4/2020,"5.02, 5.07, 9.01"
CELH,8/6/2020,"7.01, 9.01"
CELH,8/20/2020,"1.01, 3.02, 9.01"
CELH,9/1/2020,"7.01, 9.01"
CELH,9/17/2020,9.01
CELH,10/27/2020,"7.01, 9.01"
CELH,10/29/2020,9.01
CELH,11/12/2020,"7.01, 9.01"
CELH,1/8/2021,9.01
CELH,2/10/2021,5.02
CELH,2/24/2021,"5.02, 7.01, 9.01"
CELH,3/5/2021,"7.01, 9.01"
CELH,3/11/2021,"7.01, 9.01"
CELH,5/5/2021,"7.01, 9.01"
CELH,5/13/2021,"7.01, 9.01"
CELH,6/3/2021,"4.01, 9.01"
CELH,6/7/2021,5.03
CELH,7/22/2021,9.01
CELH,8/3/2021,9.01
CELH,8/5/2021,"7.01, 9.01"
CELH,8/12/2021,"2.02, 7.01, 9.01"
CELH,8/23/2021,"5.02, 5.07, 7.01, 9.01"
CELH,9/14/2021,"7.01, 9.01"
CELH,10/5/2021,"7.01, 9.01"
CELH,10/27/2021,5.02
CELH,11/4/2021,"7.01, 9.01"
CELH,11/12/2021,"2.02, 7.01, 9.01"
CELH,11/17/2021,"7.01, 9.01"
CELH,11/30/2021,"7.01, 9.01"
CELH,2/23/2022,"7.01, 9.01"
CELH,3/1/2022,"2.02, 7.01, 9.01"
CELH,4/13/2022,5.02
CELH,4/18/2022,"5.02, 9.01"
CELH,5/3/2022,"2.02, 7.01, 9.01"
CELH,5/10/2022,"2.02, 7.01, 9.01"
CELH,5/16/2022,"7.01, 9.01"
CELH,5/25/2022,"7.01, 9.01"
CELH,5/26/2022,"8.01, 9.01"
CELH,6/3/2022,"5.07, 7.01, 9.01"
CELH,6/7/2022,"7.01, 9.01"
CELH,8/1/2022,"7.01, 8.01, 9.01"
CELH,8/2/2022,"2.02, 7.01, 9.01"
CELH,8/3/2022,"1.01, 3.02, 3.03, 5.02, 5.03, 5.05, 9.01"
CELH,8/9/2022,"2.02, 7.01, 9.01"
CELH,10/12/2022,8.01
CELH,11/3/2022,"2.02, 7.01, 9.01"
CELH,11/9/2022,"2.02, 7.01, 9.01"
CELH,11/16/2022,"7.01, 9.01"
CENT,10/3/2019,1.01
CENTA,10/3/2019,1.01
CENX,2/22/2018,"2.02, 9.01"
CENX,3/9/2018,"7.01, 9.01"
CENX,5/2/2018,5.02
CENX,5/3/2018,"2.02, 9.01"
CENX,5/16/2018,"1.01, 2.03, 9.01"
CENX,5/30/2018,"7.01, 9.01"
CENX,6/20/2018,5.07
CENX,7/16/2018,"5.02, 7.01, 9.01"
CENX,8/1/2018,"2.02, 9.01"
CENX,8/28/2018,5.02
CENX,9/19/2018,5.02
CENX,10/2/2018,"7.01, 9.01"
CENX,10/9/2018,"8.01, 9.01"
CENX,10/10/2018,"8.01, 9.01"
CENX,10/25/2018,"2.02, 9.01"
CENX,11/28/2018,"8.01, 9.01"
CENX,2/21/2019,"2.02, 9.01"
CENX,4/30/2019,"2.02, 9.01"
CENX,5/3/2019,"1.01, 2.03, 5.02, 9.01"
CENX,5/29/2019,8.01
CENX,6/6/2019,"5.02, 5.07, 9.01"
CENX,8/1/2019,"2.02, 9.01"
CENX,11/5/2019,"2.02, 9.01"
CENX,12/6/2019,"5.03, 9.01"
CENX,2/20/2020,"2.02, 9.01"
CENX,3/24/2020,"2.03, 8.01, 9.01"
CENX,4/30/2020,"2.02, 9.01"
CENX,6/11/2020,5.07
CENX,6/18/2020,"1.01, 8.01, 9.01"
CENX,6/19/2020,"8.01, 9.01"
CENX,7/2/2020,"1.01, 1.02, 2.03, 9.01"
CENX,8/5/2020,"2.02, 9.01"
CENX,10/20/2020,"8.01, 9.01"
CENX,10/29/2020,"2.02, 9.01"
CENX,12/7/2020,"8.01, 9.01"
CENX,1/29/2021,5.02
CENX,2/12/2021,"5.02, 9.01"
CENX,2/18/2021,"2.02, 9.01"
CENX,3/12/2021,5.02
CENX,3/25/2021,"8.01, 9.01"
CENX,4/5/2021,"7.01, 9.01"
CENX,4/12/2021,"1.01, 2.03, 3.02, 9.01"
CENX,4/15/2021,"1.01, 1.02, 2.03, 9.01"
CENX,5/5/2021,"2.02, 9.01"
CENX,5/17/2021,"5.02, 7.01, 9.01"
CENX,5/28/2021,5.02
CENX,6/17/2021,5.07
CENX,8/4/2021,"2.02, 9.01"
CENX,11/3/2021,"1.01, 2.03, 7.01, 9.01"
CENX,11/3/2021,"2.02, 9.01"
CENX,12/8/2021,"5.02, 7.01, 9.01"
CENX,12/27/2021,"1.01, 2.03, 9.01"
CENX,2/4/2022,"5.02, 7.01, 9.01"
CENX,2/9/2022,"1.01, 2.03, 9.01"
CENX,2/24/2022,"2.02, 9.01"
CENX,4/28/2022,"2.02, 9.01"
CENX,8/9/2022,"2.02, 9.01"
CENX,11/7/2022,"2.02, 9.01"
CENX,12/12/2022,"1.01, 2.03, 9.01"
CFFN,1/19/2018,7.01
CFFN,1/25/2018,5.07
CFFN,1/29/2018,2.02
CFFN,4/18/2018,7.01
CFFN,4/30/2018,2.02
CFFN,5/31/2018,7.01
CFFN,7/18/2018,7.01
CFFN,7/30/2018,2.02
CFFN,8/30/2018,5.02
CFFN,9/5/2018,8.01
CFFN,10/17/2018,7.01
CFFN,10/26/2018,2.02
CFFN,1/18/2019,7.01
CFFN,1/24/2019,5.07
CFFN,1/29/2019,2.02
CFFN,4/17/2019,7.01
CFFN,4/29/2019,2.02
CFFN,6/4/2019,7.01
CFFN,7/17/2019,7.01
CFFN,7/30/2019,2.02
CFFN,10/18/2019,7.01
CFFN,10/30/2019,2.02
CFFN,1/24/2020,7.01
CFFN,1/30/2020,5.07
CFFN,1/30/2020,2.02
CFFN,3/30/2020,5.03
CFFN,4/21/2020,7.01
CFFN,4/29/2020,2.02
CFFN,7/23/2020,7.01
CFFN,7/29/2020,2.02
CFFN,7/31/2020,5.02
CFFN,10/20/2020,7.01
CFFN,10/28/2020,2.02
